185, ,CSE101,CSE,TBA,3.0,08,Sa(02:00 PM-03:20 PM-UB50301) Th(02:00 PM-03:20 PM-UB50301) Th(08:00 AM-09:20 AM-UB60804) Th(09:30 AM-10:50 AM-UB60804),38,38,0
186, ,CSE101,CSE,TBA,3.0,09,Sa(03:30 PM-04:50 PM-UB50301) Sa(08:00 AM-09:20 AM-UB40103) Sa(09:30 AM-10:50 AM-UB40103) Th(03:30 PM-04:50 PM-UB50301),38,25,13
187, ,CSE101,CSE,NRT,3.0,10,Sa(02:00 PM-03:20 PM-UB60804) Sa(03:30 PM-04:50 PM-UB60804) Sa(11:00 AM-12:20 PM-UB50302) Th(11:00 AM-12:20 PM-UB50302),0,0,0
188, ,CSE101,CSE,TBA,3.0,11,Sa(03:30 PM-04:50 PM-UB50302) Th(03:30 PM-04:50 PM-UB50302) Tu(02:00 PM-03:20 PM-UB71102) Tu(03:30 PM-04:50 PM-UB71102),38,28,10
189, ,CSE101,CSE,ASA,3.0,12,Sa(02:00 PM-03:20 PM-UB80302) Th(02:00 PM-03:20 PM-UB80302) Th(08:00 AM-09:20 AM-UB40301) Th(09:30 AM-10:50 AM-UB40301),38,2,36
190, ,CSE103,ARC,TBA,1.5,01,Su(02:00 PM-03:30 PM-UB40901) Su(03:30 PM-05:00 PM-UB40901),40,0,40
191, ,CSE110,CSE,MTF,3.0,01,Su(09:30 AM-10:50 AM-UB70401) Th(08:00 AM-09:20 AM-UB40101) Th(09:30 AM-10:50 AM-UB40101) Tu(09:30 AM-10:50 AM-UB70401),38,2,36
192, ,CSE110,CSE,TBA,3.0,02,Su(11:00 AM-12:20 PM-UB70402) Th(08:00 AM-09:20 AM-UB40103) Th(09:30 AM-10:50 AM-UB40103) Tu(11:00 AM-12:20 PM-UB70402),38,1,37
193, ,CSE110,CSE,NZN,3.0,03,Su(02:00 PM-03:20 PM-UB70501) Th(11:00 AM-12:20 PM-UB40101) Th(12:30 PM-01:50 PM-UB40101) Tu(02:00 PM-03:20 PM-UB70501),38,6,32
194, ,CSE110,CSE,NZN,3.0,04,Su(03:30 PM-04:50 PM-UB70501) Th(11:00 AM-12:20 PM-UB40103) Th(12:30 PM-01:50 PM-UB40103) Tu(03:30 PM-04:50 PM-UB70501),38,1,37
195, ,CSE110,CSE,MTF,3.0,05,Su(12:30 PM-01:50 PM-UB70402) Th(02:00 PM-03:20 PM-UB40101) Th(03:30 PM-04:50 PM-UB40101) Tu(12:30 PM-01:50 PM-UB70402),38,0,38
196, ,CSE110,CSE,TBA,3.0,06,Mo(11:00 AM-12:20 PM-UB70401) Th(02:00 PM-03:20 PM-UB40103) Th(03:30 PM-04:50 PM-UB40103) We(11:00 AM-12:20 PM-UB70401),38,1,37
197, ,CSE110,CSE,TBA,3.0,07,Mo(12:30 PM-01:50 PM-UB70401) Th(08:00 AM-09:20 AM-UB71101) Th(09:30 AM-10:50 AM-UB71101) We(12:30 PM-01:50 PM-UB70401),38,1,37
198, ,CSE110,CSE,TBA,3.0,08,Mo(02:00 PM-03:20 PM-UB70401) Th(11:00 AM-12:20 PM-UB71101) Th(12:30 PM-01:50 PM-UB71101) We(02:00 PM-03:20 PM-UB70401),38,1,37
199, ,CSE110,CSE,TBA,3.0,09,Mo(03:30 PM-04:50 PM-UB70401) Th(08:00 AM-09:20 AM-UB71102) Th(09:30 AM-10:50 AM-UB71102) We(03:30 PM-04:50 PM-UB70401),38,0,38
200, ,CSE110,CSE,MTF,3.0,10,Mo(09:30 AM-10:50 AM-UB70401) Th(11:00 AM-12:20 PM-UB71102) Th(12:30 PM-01:50 PM-UB71102) We(09:30 AM-10:50 AM-UB70401),38,0,38
201, ,CSE110,CSE,TAW,3.0,11,Su(03:30 PM-04:50 PM-UB70402) Th(02:00 PM-03:20 PM-UB71101) Th(03:30 PM-04:50 PM-UB71101) Tu(03:30 PM-04:50 PM-UB70402),38,13,25
202, ,CSE111,CSE,MSA,3.0,01,Su(03:30 PM-04:50 PM-UB71002) Tu(03:30 PM-04:50 PM-UB71002) We(02:00 PM-03:20 PM-UB40101) We(03:30 PM-04:50 PM-UB40101),38,10,28
203, ,CSE111,CSE,SAD,3.0,02,Su(11:00 AM-12:20 PM-UB70501) Tu(11:00 AM-12:20 PM-UB70501) We(11:00 AM-12:20 PM-UB40103) We(12:30 PM-01:50 PM-UB40103),38,3,35
204, ,CSE111,CSE,TAW,3.0,03,Mo(09:30 AM-10:50 AM-UB70501) Th(02:00 PM-03:20 PM-UB40403) Th(03:30 PM-04:50 PM-UB40403) We(09:30 AM-10:50 AM-UB70501),38,11,27
205, ,CSE111,CSE,SAD,3.0,04,Su(12:30 PM-01:50 PM-UB70501) Tu(12:30 PM-01:50 PM-UB70501) We(02:00 PM-03:20 PM-UB40103) We(03:30 PM-04:50 PM-UB40103),38,1,37
206, ,CSE111,CSE,TAW,3.0,05,Mo(12:30 PM-01:50 PM-UB70501) Th(11:00 AM-12:20 PM-UB40403) Th(12:30 PM-01:50 PM-UB40403) We(12:30 PM-01:50 PM-UB70501),38,8,30
207, ,CSE111,CSE,SAD,3.0,06,Su(03:30 PM-04:50 PM-UB80302) Tu(03:30 PM-04:50 PM-UB80302) We(08:00 AM-09:20 AM-UB40203) We(09:30 AM-10:50 AM-UB40203),38,1,37
208, ,CSE111,CSE,TBA,3.0,07,Mo(03:30 PM-04:50 PM-UB70501) Th(08:00 AM-09:20 AM-UB40403) Th(09:30 AM-10:50 AM-UB40403) We(03:30 PM-04:50 PM-UB70501),38,0,38
209, ,CSE111,CSE,TAW,3.0,08,Su(12:30 PM-01:50 PM-UB80302) Tu(12:30 PM-01:50 PM-UB80302) We(08:00 AM-09:20 AM-UB40301) We(09:30 AM-10:50 AM-UB40301),38,8,30
210, ,CSE111,CSE,TBA,3.0,09,Su(09:30 AM-10:50 AM-UB80302) Tu(09:30 AM-10:50 AM-UB80302) We(11:00 AM-12:20 PM-UB40203) We(12:30 PM-01:50 PM-UB40203),38,0,38
211, ,CSE111,CSE,SAD,3.0,10,Mo(09:30 AM-10:50 AM-UB70701) We(02:00 PM-03:20 PM-UB40301) We(03:30 PM-04:50 PM-UB40301) We(09:30 AM-10:50 AM-UB70701),38,0,38
212, ,CSE161,CSE,TBA,3.0,01,Su(02:00 PM-03:20 PM-UB30303) Tu(02:00 PM-03:20 PM-UB30303),10,8,2
213, ,CSE161,CSE,TBA,3.0,02,Mo(02:00 PM-03:20 PM-UB30303) We(02:00 PM-03:20 PM-UB30303),10,10,0
214, ,CSE161,CSE,TBA,3.0,03,Mo(12:30 PM-01:50 PM-UB30403) We(12:30 PM-01:50 PM-UB30403),10,5,5
215, ,CSE220,CSE,JNM,3.0,01,Mo(02:00 PM-03:20 PM-UB40101) Mo(03:30 PM-04:50 PM-UB40101) Mo(11:00 AM-12:20 PM-UB30401) We(11:00 AM-12:20 PM-UB30401),38,38,0
216, ,CSE220,CSE,JNM,3.0,02,Mo(02:00 PM-03:20 PM-UB30301) Mo(08:00 AM-09:20 AM-UB60804) Mo(09:30 AM-10:50 AM-UB60804) We(02:00 PM-03:20 PM-UB30301),38,35,3
217, ,CSE220,CSE,RAK,3.0,03,Mo(11:00 AM-12:20 PM-UB60804) Mo(12:30 PM-01:50 PM-UB60804) Su(09:30 AM-10:50 AM-UB50302) Tu(09:30 AM-10:50 AM-UB50302),38,6,32
218, ,CSE220,CSE,RAK,3.0,04,Mo(02:00 PM-03:20 PM-UB40103) Mo(03:30 PM-04:50 PM-UB40103) Su(12:30 PM-01:50 PM-UB50302) Tu(12:30 PM-01:50 PM-UB50302),38,8,30
219, ,CSE220,CSE,RAK,3.0,05,Mo(08:00 AM-09:20 AM-UB40403) Mo(09:30 AM-10:50 AM-UB40403) Mo(11:00 AM-12:20 PM-UB71002) We(11:00 AM-12:20 PM-UB71002),38,4,34
220, ,CSE220,CSE,RAK,3.0,06,Mo(02:00 PM-03:20 PM-UB40403) Mo(03:30 PM-04:50 PM-UB40403) Mo(12:30 PM-01:50 PM-UB71002) We(12:30 PM-01:50 PM-UB71002),38,2,36
221, ,CSE220,CSE,RAK,3.0,07,Mo(02:00 PM-03:20 PM-UB71002) Mo(11:00 AM-12:20 PM-UB40403) Mo(12:30 PM-01:50 PM-UB40403) We(02:00 PM-03:20 PM-UB71002),38,1,37
222, ,CSE220,CSE,SEJ,3.0,08,Mo(08:00 AM-09:20 AM-UB40203) Mo(09:30 AM-10:50 AM-UB40203) Su(11:00 AM-12:20 PM-UB70403) Tu(11:00 AM-12:20 PM-UB70403),38,27,11
223, ,CSE220,CSE,SEJ,3.0,09,Mo(11:00 AM-12:20 PM-UB40203) Mo(12:30 PM-01:50 PM-UB40203) Su(02:00 PM-03:20 PM-UB70403) Tu(02:00 PM-03:20 PM-UB70403),38,5,33
224, ,CSE220,CSE,AHR,3.0,10,Mo(08:00 AM-09:20 AM-UB71102) Mo(09:30 AM-10:50 AM-UB71102) Mo(12:30 PM-01:50 PM-UB70403) We(12:30 PM-01:50 PM-UB70403),38,28,10
225, ,CSE221,CSE,ROY,3.0,01,Su(09:30 AM-10:50 AM-UB70402) Tu(02:00 PM-03:20 PM-UB71101) Tu(03:30 PM-04:50 PM-UB71101) Tu(09:30 AM-10:50 AM-UB70402),38,38,0
226, ,CSE221,CSE,RRD,3.0,02,Mo(08:00 AM-09:20 AM-UB40301) Mo(09:30 AM-10:50 AM-UB40301) Su(08:00 AM-09:20 AM-UB70403) Tu(08:00 AM-09:20 AM-UB70403),38,9,29
227, ,CSE221,CSE,TBA,3.0,03,Sa(09:30 AM-10:50 AM-UB70501) Su(02:00 PM-03:20 PM-UB40403) Su(03:30 PM-04:50 PM-UB40403) Th(09:30 AM-10:50 AM-UB70501),38,12,26
228, ,CSE221,CSE,RRD,3.0,04,Mo(11:00 AM-12:20 PM-UB40301) Mo(12:30 PM-01:50 PM-UB40301) Su(09:30 AM-10:50 AM-UB70403) Tu(09:30 AM-10:50 AM-UB70403),38,9,29
229, ,CSE221,CSE,ROY,3.0,05,Mo(02:00 PM-03:20 PM-UB40301) Mo(03:30 PM-04:50 PM-UB40301) Su(03:30 PM-04:50 PM-UB70401) Tu(03:30 PM-04:50 PM-UB70401),38,38,0
230, ,CSE221,CSE,RRD,3.0,06,Mo(11:00 AM-12:20 PM-UB71102) Mo(12:30 PM-01:50 PM-UB71102) Su(03:30 PM-04:50 PM-UB30401) Tu(03:30 PM-04:50 PM-UB30401),38,4,34
231, ,CSE221,CSE,TBA,3.0,07,Mo(09:30 AM-10:50 AM-UB30401) Su(11:00 AM-12:20 PM-UB40301) Su(12:30 PM-01:50 PM-UB40301) We(09:30 AM-10:50 AM-UB30401),38,14,24
232, ,CSE221,CSE,AME,3.0,08,Sa(12:30 PM-01:50 PM-UB70501) Su(11:00 AM-12:20 PM-UB40203) Su(12:30 PM-01:50 PM-UB40203) Th(12:30 PM-01:50 PM-UB70501),38,38,0
233, ,CSE221,CSE,ROY,3.0,09,Mo(11:00 AM-12:20 PM-UB50301) Su(08:00 AM-09:20 AM-UB40203) Su(09:30 AM-10:50 AM-UB40203) We(11:00 AM-12:20 PM-UB50301),38,38,0
234, ,CSE221,CSE,AKO,3.0,10,Mo(02:00 PM-03:20 PM-UB30401) Tu(11:00 AM-12:20 PM-UB71101) Tu(12:30 PM-01:50 PM-UB71101) We(02:00 PM-03:20 PM-UB30401),38,29,9
235, ,CSE221,CSE,TBA,3.0,11,Mo(03:30 PM-04:50 PM-UB30401) Tu(08:00 AM-09:20 AM-UB71102) Tu(09:30 AM-10:50 AM-UB71102) We(03:30 PM-04:50 PM-UB30401),38,5,33
236, ,CSE221,CSE,TBA,3.0,12,Su(08:00 AM-09:20 AM-UB50302) Tu(02:00 PM-03:20 PM-UB40203) Tu(03:30 PM-04:50 PM-UB40203) Tu(08:00 AM-09:20 AM-UB50302),38,5,33
237, ,CSE230,CSE,MIT,3.0,01,Su(12:30 PM-01:50 PM-UB71002) Tu(12:30 PM-01:50 PM-UB71002),38,34,4
238, ,CSE230,CSE,TSM,3.0,02,Su(11:00 AM-12:20 PM-UB70702) Tu(11:00 AM-12:20 PM-UB70702),38,9,29
239, ,CSE230,CSE,TSM,3.0,03,Su(02:00 PM-03:20 PM-UB70702) Tu(02:00 PM-03:20 PM-UB70702),38,9,29
240, ,CSE230,CSE,MIT,3.0,04,Su(03:30 PM-04:50 PM-UB70702) Tu(03:30 PM-04:50 PM-UB70702),38,2,36
241, ,CSE230,CSE,TSM,3.0,05,Mo(09:30 AM-10:50 AM-UB50302) We(09:30 AM-10:50 AM-UB50302),38,2,36
242, ,CSE230,CSE,ARAF,3.0,06,Mo(12:30 PM-01:50 PM-UB30401) We(12:30 PM-01:50 PM-UB30401),38,2,36
243, ,CSE230,CSE,ARAF,3.0,07,Mo(03:30 PM-04:50 PM-UB70701) We(03:30 PM-04:50 PM-UB70701),38,0,38
244, ,CSE230,CSE,MIT,3.0,08,Mo(12:30 PM-01:50 PM-UB70702) We(12:30 PM-01:50 PM-UB70702),38,10,28
245, ,CSE230,CSE,TBA,3.0,09,Mo(08:00 AM-09:20 AM-UB70702) We(08:00 AM-09:20 AM-UB70702),38,0,38
246, ,CSE230,CSE,ARAF,3.0,10,Su(12:30 PM-01:50 PM-UB70403) Tu(12:30 PM-01:50 PM-UB70403),38,1,37
247, ,CSE250,CSE,TBA,3.0,CSE01,Su(08:00 AM-09:20 AM-UB70502) Th(08:00 AM-09:20 AM-UB50201) Th(09:30 AM-10:50 AM-UB50201) Tu(08:00 AM-09:20 AM-UB70502),38,38,0
248, ,CSE250,CSE,TBA,3.0,CSE02,Su(09:30 AM-10:50 AM-UB70502) Tu(09:30 AM-10:50 AM-UB70502),38,38,0
249, ,CSE250,CSE,TBA,3.0,CSE03,Su(11:00 AM-12:20 PM-UB70502) Th(05:00 PM-06:20 PM-UB50203) Tu(11:00 AM-12:20 PM-UB70502),38,38,0
250, ,CSE250,CSE,TBA,3.0,CSE04,Fr(02:00 PM-03:20 PM-UB50202) Fr(03:30 PM-04:50 PM-UB50202) Su(02:00 PM-03:20 PM-UB80401) Tu(02:00 PM-03:20 PM-UB80401),38,38,0
251, ,CSE250,CSE,TBA,3.0,CSE05,Su(03:30 PM-04:50 PM-UB80401) Tu(03:30 PM-04:50 PM-UB80401) We(05:00 PM-06:20 PM-UB50203),38,38,0
252, ,CSE250,CSE,TBA,3.0,CSE06,Mo(02:00 PM-03:20 PM-UB50202) Mo(03:30 PM-04:50 PM-UB50202) Mo(09:30 AM-10:50 AM-UB80302) We(09:30 AM-10:50 AM-UB80302),38,38,0
253, ,CSE250,CSE,TBA,3.0,CSE07,Mo(11:00 AM-12:20 PM-UB70702) Tu(08:00 AM-09:20 AM-UB50202) Tu(09:30 AM-10:50 AM-UB50202) We(11:00 AM-12:20 PM-UB70702),38,38,0
254, ,CSE250,CSE,TBA,3.0,CSE08,Mo(12:30 PM-01:50 PM-UB80302) Su(05:00 PM-06:20 PM-UB50202) We(12:30 PM-01:50 PM-UB80302),38,38,0
255, ,CSE250,CSE,TBA,3.0,CSE09,Mo(02:00 PM-03:20 PM-UB80302) Sa(08:00 AM-09:20 AM-UB50203) Sa(09:30 AM-10:50 AM-UB50203) We(02:00 PM-03:20 PM-UB80302),38,38,0
256, ,CSE250,CSE,TBA,3.0,CSE10,Mo(03:30 PM-04:50 PM-UB80302) Tu(02:00 PM-03:20 PM-UB50202) Tu(03:30 PM-04:50 PM-UB50202) We(03:30 PM-04:50 PM-UB80302),38,38,0
257, ,CSE250,CSE,TBA,3.0,CSE11,Mo(08:00 AM-09:20 AM-UB80302) Mo(11:00 AM-12:20 PM-UB50203) Mo(12:30 PM-01:50 PM-UB50203) We(08:00 AM-09:20 AM-UB80302),38,38,0
258, ,CSE251,CSE,TBA,3.0,CSE01,Mo(08:00 AM-09:20 AM-UB50203) Mo(09:30 AM-10:50 AM-UB50203) Su(08:00 AM-09:20 AM-UB80402) Tu(08:00 AM-09:20 AM-UB80402),38,38,0
259, ,CSE251,CSE,TBA,3.0,CSE02,Mo(11:00 AM-12:20 PM-UB50202) Mo(12:30 PM-01:50 PM-UB50202) Su(09:30 AM-10:50 AM-UB80402) Tu(09:30 AM-10:50 AM-UB80402),38,38,0
260, ,CSE251,CSE,TBA,3.0,CSE03,Su(11:00 AM-12:20 PM-UB80402) Tu(11:00 AM-12:20 PM-UB80402) We(11:00 AM-12:20 PM-UB50203) We(12:30 PM-01:50 PM-UB50203),38,38,0
261, ,CSE251,CSE,TBA,3.0,CSE04,Su(12:30 PM-01:50 PM-UB80402) Tu(12:30 PM-01:50 PM-UB80402) We(02:00 PM-03:20 PM-UB50203) We(03:30 PM-04:50 PM-UB50203),38,38,0
262, ,CSE251,CSE,TBA,3.0,CSE05,Su(02:00 PM-03:20 PM-UB80402) Th(05:00 PM-06:20 PM-UB50201) Tu(02:00 PM-03:20 PM-UB80402),38,39,-1
263, ,CSE251,CSE,TBA,3.0,CSE06,Su(03:30 PM-04:50 PM-UB80402) Th(05:00 PM-06:20 PM-UB50202) Tu(03:30 PM-04:50 PM-UB80402),38,38,0
264, ,CSE251,CSE,TBA,3.0,CSE07,Mo(08:00 AM-09:20 AM-UB70502) Sa(11:00 AM-12:20 PM-UB50203) Sa(12:30 PM-01:50 PM-UB50203) We(08:00 AM-09:20 AM-UB70502),38,31,7
265, ,CSE251,CSE,TBA,3.0,CSE08,Mo(09:30 AM-10:50 AM-UB70502) Sa(02:00 PM-03:20 PM-UB50203) Sa(03:30 PM-04:50 PM-UB50203) We(09:30 AM-10:50 AM-UB70502),38,33,5
266, ,CSE251,CSE,TBA,3.0,CSE09,Mo(11:00 AM-12:20 PM-UB70501) Sa(05:00 PM-06:20 PM-UB50201) We(11:00 AM-12:20 PM-UB70501),38,25,13
267, ,CSE251,CSE,TBA,3.0,CSE10,Fr(08:00 AM-09:20 AM-UB50201) Fr(09:30 AM-10:50 AM-UB50201) Mo(12:30 PM-01:50 PM-UB80401) We(12:30 PM-01:50 PM-UB80401),38,14,24
268, ,CSE251,CSE,TBA,3.0,CSE11,Mo(02:00 PM-03:20 PM-UB70502) Su(05:00 PM-06:20 PM-UB50201) We(02:00 PM-03:20 PM-UB70502),38,35,3
269, ,CSE251,CSE,TBA,3.0,CSE12,Fr(11:00 AM-12:20 PM-UB50201) Fr(12:30 PM-01:50 PM-UB50201) Mo(03:30 PM-04:50 PM-UB70502) We(03:30 PM-04:50 PM-UB70502),38,8,30
270, ,CSE260,CSE,AHR,3.0,01,Sa(08:00 AM-09:20 AM-UB50201) Sa(09:30 AM-10:50 AM-UB50201) Su(09:30 AM-10:50 AM-UB50301) Tu(09:30 AM-10:50 AM-UB50301),38,12,26
271, ,CSE260,CSE,AHR,3.0,02,Mo(08:00 AM-09:20 AM-UB50201) Mo(09:30 AM-10:50 AM-UB50201) Su(12:30 PM-01:50 PM-UB50301) Tu(12:30 PM-01:50 PM-UB50301),38,7,31
272, ,CSE260,CSE,AHR,3.0,03,Mo(08:00 AM-09:20 AM-UB30401) Su(08:00 AM-09:20 AM-UB50201) Su(09:30 AM-10:50 AM-UB50201) We(08:00 AM-09:20 AM-UB30401),38,0,38
273, ,CSE260,CSE,DZK,3.0,04,Sa(11:00 AM-12:20 PM-UB50201) Sa(12:30 PM-01:50 PM-UB50201) Su(11:00 AM-12:20 PM-UB70401) Tu(11:00 AM-12:20 PM-UB70401),38,35,3
274, ,CSE260,CSE,DZK,3.0,05,Sa(02:00 PM-03:20 PM-UB50201) Sa(03:30 PM-04:50 PM-UB50201) Su(12:30 PM-01:50 PM-UB70401) Tu(12:30 PM-01:50 PM-UB70401),38,12,26
275, ,CSE260,CSE,DZK,3.0,06,Mo(11:00 AM-12:20 PM-UB70701) Su(02:00 PM-03:20 PM-UB50201) Su(03:30 PM-04:50 PM-UB50201) We(11:00 AM-12:20 PM-UB70701),38,11,27
276, ,CSE260,CSE,RKS,3.0,07,Mo(02:00 PM-03:20 PM-UB70702) Tu(08:00 AM-09:20 AM-UB50201) Tu(09:30 AM-10:50 AM-UB50201) We(02:00 PM-03:20 PM-UB70702),38,0,38
277, ,CSE260,CSE,RKS,3.0,08,Mo(03:30 PM-04:50 PM-UB70702) Tu(02:00 PM-03:20 PM-UB50201) Tu(03:30 PM-04:50 PM-UB50201) We(03:30 PM-04:50 PM-UB70702),38,4,34
278, ,CSE260,CSE,NRT,3.0,09,Mo(02:00 PM-03:20 PM-UB50201) Mo(03:30 PM-04:50 PM-UB50201) Mo(11:00 AM-12:20 PM-UB70502) We(11:00 AM-12:20 PM-UB70502),38,0,38
279, ,CSE260,CSE,NRT,3.0,10,Mo(12:30 PM-01:50 PM-UB70502) We(02:00 PM-03:20 PM-UB50201) We(03:30 PM-04:50 PM-UB50201) We(12:30 PM-01:50 PM-UB70502),38,3,35
280, ,CSE260,CSE,TBA,3.0,11,Mo(03:30 PM-04:50 PM-UB70403) Th(11:00 AM-12:20 PM-UB50201) Th(12:30 PM-01:50 PM-UB50201) We(03:30 PM-04:50 PM-UB70403),38,0,38
281, ,CSE310,CSE,ADR,3.0,01,Su(02:00 PM-03:20 PM-UB80301) Su(03:30 PM-04:50 PM-UB80301) Tu(02:00 PM-03:20 PM-UB40401) Tu(03:30 PM-04:50 PM-UB40401),38,33,5
282, ,CSE320,CSE,ARI,3.0,01,Su(11:00 AM-12:20 PM-UB71002) Tu(11:00 AM-12:20 PM-UB71002),32,32,0
283, ,CSE320,CSE,ARI,3.0,02,Su(02:00 PM-03:20 PM-UB71002) Tu(02:00 PM-03:20 PM-UB71002),32,33,-1
284, ,CSE320,CSE,TBA,3.0,03,Su(02:00 PM-03:20 PM-UB70502) Tu(02:00 PM-03:20 PM-UB70502),38,24,14
285, ,CSE320,CSE,TBA,3.0,04,Su(03:30 PM-04:50 PM-UB70502) Tu(03:30 PM-04:50 PM-UB70502),38,1,37
286, ,CSE320,CSE,TBA,3.0,05,Su(09:30 AM-10:50 AM-UB70702) Tu(09:30 AM-10:50 AM-UB70702),38,10,28
287, ,CSE320,CSE,DZK,3.0,06,Mo(12:30 PM-01:50 PM-UB70701) We(12:30 PM-01:50 PM-UB70701),38,38,0
288, ,CSE320,CSE,SEJ,3.0,07,Su(02:00 PM-03:20 PM-UB50301) Tu(02:00 PM-03:20 PM-UB50301),38,7,31
289, ,CSE320,CSE,TBA,3.0,08,Su(03:30 PM-04:50 PM-UB50301) Tu(03:30 PM-04:50 PM-UB50301),38,6,32
290, ,CSE320,CSE,SEJ,3.0,09,Mo(12:30 PM-01:50 PM-UB30202) We(12:30 PM-01:50 PM-UB30202),38,7,31
291, ,CSE321,CSE,NTR,3.0,01,Mo(11:00 AM-12:20 PM-UB30102) Su(02:00 PM-03:20 PM-UB40103) Su(03:30 PM-04:50 PM-UB40103) Su(11:00 AM-12:20 PM-UB71102) Su(12:30 PM-01:50 PM-UB71102) We(11:00 AM-12:20 PM-UB30102),38,12,26
292, ,CSE321,CSE,NTR,3.0,02,Mo(12:30 PM-01:50 PM-UB30102) We(08:00 AM-09:20 AM-UB71103) We(09:30 AM-10:50 AM-UB71103) We(12:30 PM-01:50 PM-UB30102),38,21,17
293, ,CSE321,CSE,FBA,3.0,03,Su(11:00 AM-12:20 PM-UB30202) Tu(11:00 AM-12:20 PM-UB30202),38,39,-1
294, ,CSE321,CSE,FBA,3.0,04,Mo(08:00 AM-09:20 AM-UB40101) Mo(09:30 AM-10:50 AM-UB40101) Su(02:00 PM-03:20 PM-UB30202) Tu(02:00 PM-03:20 PM-UB30202),38,38,0
295, ,CSE321,CSE,FBA,3.0,05,Su(03:30 PM-04:50 PM-UB30202) Tu(03:30 PM-04:50 PM-UB30202) Tu(08:00 AM-09:20 AM-UB40101) Tu(09:30 AM-10:50 AM-UB40101),38,38,0
296, ,CSE321,CSE,TBA,3.0,06,Sa(09:30 AM-10:50 AM-UB80401) Th(09:30 AM-10:50 AM-UB80401) Tu(11:00 AM-12:20 PM-UB40101) Tu(12:30 PM-01:50 PM-UB40101),38,29,9
297, ,CSE321,CSE,TBA,3.0,07,Mo(08:00 AM-09:20 AM-UB30301) We(02:00 PM-03:20 PM-UB60804) We(03:30 PM-04:50 PM-UB60804) We(08:00 AM-09:20 AM-UB30301),38,38,0
298, ,CSE321,CSE,TBA,3.0,08,Mo(11:00 AM-12:20 PM-UB30301) Th(08:00 AM-09:20 AM-UB71103) Th(09:30 AM-10:50 AM-UB71103) We(11:00 AM-12:20 PM-UB30301),38,36,2
299, ,CSE321,CSE,TBA,3.0,09,Mo(12:30 PM-01:50 PM-UB30301) Su(02:00 PM-03:20 PM-UB71102) Su(03:30 PM-04:50 PM-UB71102) We(12:30 PM-01:50 PM-UB30301),38,38,0
300, ,CSE330,CSE,TBA,3.0,21,Su(11:00 AM-12:20 PM-UB30702) Th(08:00 AM-09:20 AM-UB71309) Th(09:30 AM-10:50 AM-UB71309) Tu(11:00 AM-12:20 PM-UB30702),40,40,0
301, ,CSE330,CSE,TBA,3.0,22,Su(08:00 AM-09:20 AM-UB30702) Th(11:00 AM-12:20 PM-UB40401) Th(12:30 PM-01:50 PM-UB40401) Tu(08:00 AM-09:20 AM-UB30702),40,41,-1
302, ,CSE330,CSE,TBA,3.0,CSE01,Su(11:00 AM-12:20 PM-UB70701) Tu(11:00 AM-12:20 PM-UB70701) We(11:00 AM-12:20 PM-UB40301) We(12:30 PM-01:50 PM-UB40301),38,40,-2
303, ,CSE330,CSE,TBA,3.0,CSE02,Mo(02:00 PM-03:20 PM-UB71102) Mo(03:30 PM-04:50 PM-UB71102) Su(12:30 PM-01:50 PM-UB70701) Tu(12:30 PM-01:50 PM-UB70701),0,0,0
304, ,CSE330,CSE,TBA,3.0,CSE03,Su(03:30 PM-04:50 PM-UB70701) Tu(03:30 PM-04:50 PM-UB70701) We(11:00 AM-12:20 PM-UB40403) We(12:30 PM-01:50 PM-UB40403),0,0,0
305, ,CSE330,CSE,ABU,3.0,CSE04,Mo(11:00 AM-12:20 PM-UB50302) Tu(02:00 PM-03:20 PM-UB40101) Tu(03:30 PM-04:50 PM-UB40101) We(11:00 AM-12:20 PM-UB50302),50,43,7
306, ,CSE330,CSE,ABU,3.0,CSE05,Mo(12:30 PM-01:50 PM-UB50302) Su(02:00 PM-03:20 PM-UB40101) Su(03:30 PM-04:50 PM-UB40101) We(12:30 PM-01:50 PM-UB50302),50,42,8
307, ,CSE330,CSE,ABU,3.0,CSE06,Mo(03:30 PM-04:50 PM-UB50302) Su(11:00 AM-12:20 PM-UB40103) Su(12:30 PM-01:50 PM-UB40103) We(03:30 PM-04:50 PM-UB50302),50,40,10
308, ,CSE331,CSE,AKO,3.0,01,Mo(11:00 AM-12:20 PM-UB70402) We(11:00 AM-12:20 PM-UB70402),38,9,29
309, ,CSE331,CSE,AKO,3.0,02,Mo(12:30 PM-01:50 PM-UB70402) We(12:30 PM-01:50 PM-UB70402),38,16,22
310, ,CSE331,CSE,AKO,3.0,03,Su(02:00 PM-03:20 PM-UB70402) Tu(02:00 PM-03:20 PM-UB70402),38,15,23
311, ,CSE331,CSE,IST,3.0,04,Su(11:00 AM-12:20 PM-UB30301) Tu(11:00 AM-12:20 PM-UB30301),38,38,0
312, ,CSE331,CSE,IST,3.0,05,Su(12:30 PM-01:50 PM-UB70702) Tu(12:30 PM-01:50 PM-UB70702),38,36,2
313, ,CSE331,CSE,MZH,3.0,06,Mo(11:00 AM-12:20 PM-UB70403) We(11:00 AM-12:20 PM-UB70403),38,12,26
314, ,CSE331,CSE,MZH,3.0,07,Mo(02:00 PM-03:20 PM-UB70403) We(02:00 PM-03:20 PM-UB70403),38,10,28
315, ,CSE331,CSE,TNR,3.0,08,Su(11:00 AM-12:20 PM-UB30401) Tu(11:00 AM-12:20 PM-UB30401),38,38,0
